clean_acc,fgsm_Linf_acc0_1,fgsm_Linf_acc0_5,fgsm_Linf_acc1_0,fgsm_Linf_acc2_0,fgsm_Linf_acc3_0,fgsm_Linf_acc4_0,fgsm_Linf_acc5_0,fgsm_Linf_acc6_0,fgsm_Linf_acc7_0,fgsm_Linf_acc8_0,fgsm_Linf_acc255_0,pgd_Linf_acc0_1,pgd_Linf_acc0_5,pgd_Linf_acc1_0,pgd_Linf_acc2_0,pgd_Linf_acc3_0,pgd_Linf_acc4_0,pgd_Linf_acc8_0,aa_apgd_ce_Linf_acc0_1,aa_apgd_ce_Linf_acc0_5,aa_apgd_ce_Linf_acc1_0,aa_apgd_ce_Linf_acc2_0,aa_apgd_ce_Linf_acc3_0,aa_apgd_ce_Linf_acc4_0,aa_apgd_ce_Linf_acc8_0,aa_square_Linf_acc0_1,aa_square_Linf_acc0_5,aa_square_Linf_acc1_0,aa_square_Linf_acc2_0,aa_square_Linf_acc3_0,aa_square_Linf_acc4_0,aa_square_Linf_acc8_0
0.355,0.242,0.082,0.039,0.026,0.025,0.024,0.024,0.022,0.02,0.019,0.008,0.246,0.057,0.008,0.0,0.0,0.0,0.0,0.232,0.028,0.001,0.0,0.0,0.0,0.0,0.271,0.079,0.021,0.004,0.003,0.002,0.0
0.206,0.173,0.091,0.047,0.018,0.011,0.01,0.009,0.008,0.009,0.009,0.008,0.176,0.091,0.04,0.007,0.002,0.0,0.0,0.172,0.073,0.026,0.003,0.0,0.0,0.0,0.182,0.088,0.042,0.01,0.002,0.002,0.001
0.443,0.296,0.094,0.049,0.041,0.039,0.039,0.031,0.029,0.026,0.019,0.009,0.296,0.045,0.007,0.0,0.0,0.0,0.0,0.269,0.018,0.0,0.0,0.0,0.0,0.0,0.324,0.081,0.021,0.006,0.003,0.001,0.001
0.356,0.254,0.091,0.045,0.028,0.024,0.024,0.024,0.025,0.023,0.025,0.009,0.259,0.064,0.009,0.0,0.0,0.0,0.0,0.244,0.036,0.002,0.0,0.0,0.0,0.0,0.275,0.087,0.022,0.005,0.003,0.001,0.0
0.401,0.271,0.086,0.044,0.034,0.028,0.027,0.027,0.024,0.023,0.023,0.007,0.275,0.056,0.008,0.0,0.0,0.0,0.0,0.256,0.025,0.001,0.0,0.0,0.0,0.0,0.296,0.086,0.022,0.006,0.003,0.001,0.0
0.394,0.274,0.087,0.041,0.024,0.021,0.02,0.019,0.02,0.019,0.018,0.009,0.278,0.058,0.009,0.0,0.0,0.0,0.0,0.259,0.031,0.002,0.0,0.0,0.0,0.0,0.301,0.093,0.025,0.007,0.003,0.002,0.0
0.375,0.253,0.076,0.038,0.03,0.029,0.026,0.022,0.02,0.016,0.014,0.008,0.26,0.046,0.005,0.0,0.0,0.0,0.0,0.239,0.022,0.0,0.0,0.0,0.0,0.0,0.285,0.076,0.019,0.005,0.003,0.002,0.0
0.434,0.285,0.09,0.047,0.039,0.038,0.033,0.029,0.026,0.025,0.023,0.008,0.287,0.045,0.005,0.0,0.0,0.0,0.0,0.263,0.018,0.001,0.0,0.0,0.0,0.0,0.32,0.078,0.018,0.004,0.002,0.001,0.0
0.372,0.251,0.071,0.029,0.017,0.016,0.017,0.016,0.015,0.015,0.013,0.008,0.257,0.045,0.006,0.0,0.0,0.0,0.0,0.24,0.02,0.0,0.0,0.0,0.0,0.0,0.277,0.073,0.019,0.004,0.002,0.001,0.0
0.366,0.252,0.072,0.032,0.021,0.019,0.019,0.018,0.018,0.013,0.013,0.008,0.256,0.046,0.004,0.0,0.0,0.0,0.0,0.24,0.022,0.001,0.0,0.0,0.0,0.0,0.278,0.075,0.02,0.006,0.003,0.001,0.001
0.454,0.292,0.093,0.056,0.045,0.041,0.036,0.033,0.032,0.028,0.027,0.008,0.291,0.039,0.004,0.0,0.0,0.0,0.0,0.265,0.016,0.0,0.0,0.0,0.0,0.0,0.324,0.075,0.017,0.004,0.004,0.002,0.0
0.16,0.147,0.104,0.066,0.031,0.016,0.011,0.008,0.005,0.005,0.005,0.006,0.148,0.107,0.068,0.028,0.012,0.006,0.0,0.147,0.1,0.057,0.019,0.007,0.002,0.0,0.151,0.107,0.067,0.027,0.012,0.005,0.0
0.434,0.287,0.083,0.04,0.031,0.03,0.024,0.022,0.02,0.018,0.019,0.008,0.289,0.043,0.005,0.0,0.0,0.0,0.0,0.264,0.016,0.0,0.0,0.0,0.0,0.0,0.317,0.08,0.018,0.005,0.003,0.001,0.0
0.437,0.293,0.086,0.048,0.04,0.04,0.033,0.027,0.025,0.022,0.02,0.008,0.296,0.045,0.004,0.0,0.0,0.0,0.0,0.268,0.02,0.0,0.0,0.0,0.0,0.0,0.322,0.077,0.016,0.004,0.003,0.0,0.0
0.395,0.266,0.076,0.04,0.03,0.03,0.025,0.026,0.023,0.022,0.02,0.008,0.267,0.039,0.004,0.0,0.0,0.0,0.0,0.242,0.015,0.0,0.0,0.0,0.0,0.0,0.298,0.071,0.016,0.005,0.002,0.001,0.0
0.386,0.26,0.075,0.035,0.029,0.025,0.024,0.022,0.018,0.015,0.014,0.008,0.265,0.041,0.006,0.0,0.0,0.0,0.0,0.243,0.016,0.0,0.0,0.0,0.0,0.0,0.291,0.076,0.019,0.005,0.002,0.002,0.0
0.316,0.238,0.079,0.035,0.016,0.015,0.014,0.016,0.015,0.017,0.016,0.008,0.244,0.068,0.011,0.0,0.0,0.0,0.0,0.234,0.04,0.002,0.0,0.0,0.0,0.0,0.262,0.086,0.022,0.003,0.002,0.001,0.0
0.453,0.295,0.093,0.054,0.043,0.04,0.038,0.034,0.03,0.026,0.025,0.008,0.295,0.043,0.002,0.0,0.0,0.0,0.0,0.271,0.014,0.0,0.0,0.0,0.0,0.0,0.325,0.074,0.016,0.006,0.002,0.002,0.001
0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008
0.337,0.241,0.08,0.036,0.025,0.023,0.018,0.018,0.02,0.018,0.018,0.008,0.247,0.058,0.009,0.0,0.0,0.0,0.0,0.233,0.027,0.003,0.0,0.0,0.0,0.0,0.266,0.083,0.021,0.005,0.002,0.002,0.001
0.299,0.243,0.114,0.055,0.018,0.012,0.011,0.012,0.012,0.013,0.015,0.008,0.248,0.108,0.036,0.004,0.001,0.0,0.0,0.242,0.085,0.015,0.001,0.0,0.0,0.0,0.265,0.126,0.048,0.009,0.002,0.002,0.0
0.383,0.261,0.075,0.037,0.026,0.026,0.023,0.022,0.02,0.02,0.017,0.008,0.266,0.046,0.007,0.0,0.0,0.0,0.0,0.248,0.022,0.001,0.0,0.0,0.0,0.0,0.293,0.084,0.025,0.005,0.002,0.001,0.0
0.35,0.245,0.079,0.036,0.022,0.021,0.023,0.021,0.021,0.019,0.018,0.008,0.249,0.054,0.007,0.0,0.0,0.0,0.0,0.235,0.028,0.002,0.0,0.0,0.0,0.0,0.271,0.078,0.02,0.004,0.002,0.002,0.0
0.358,0.242,0.073,0.029,0.017,0.02,0.017,0.017,0.017,0.017,0.017,0.009,0.249,0.044,0.004,0.0,0.0,0.0,0.0,0.232,0.02,0.001,0.0,0.0,0.0,0.0,0.271,0.075,0.016,0.005,0.002,0.001,0.0
0.387,0.257,0.072,0.035,0.029,0.027,0.026,0.024,0.021,0.021,0.02,0.007,0.259,0.037,0.005,0.0,0.0,0.0,0.0,0.238,0.015,0.0,0.0,0.0,0.0,0.0,0.285,0.066,0.017,0.004,0.002,0.001,0.0
0.309,0.25,0.113,0.058,0.024,0.018,0.016,0.016,0.018,0.018,0.016,0.01,0.255,0.105,0.033,0.003,0.0,0.0,0.0,0.247,0.078,0.014,0.001,0.0,0.0,0.0,0.269,0.128,0.048,0.009,0.003,0.001,0.001
0.409,0.28,0.085,0.042,0.036,0.032,0.029,0.027,0.025,0.023,0.023,0.008,0.284,0.049,0.005,0.0,0.0,0.0,0.0,0.263,0.02,0.0,0.0,0.0,0.0,0.0,0.31,0.078,0.017,0.004,0.002,0.001,0.0
0.402,0.269,0.076,0.034,0.025,0.028,0.026,0.023,0.021,0.02,0.017,0.008,0.271,0.039,0.004,0.0,0.0,0.0,0.0,0.249,0.015,0.0,0.0,0.0,0.0,0.0,0.295,0.068,0.016,0.003,0.002,0.002,0.0
0.392,0.263,0.07,0.029,0.023,0.025,0.02,0.02,0.018,0.018,0.019,0.008,0.266,0.038,0.005,0.0,0.0,0.0,0.0,0.244,0.016,0.0,0.0,0.0,0.0,0.0,0.288,0.068,0.018,0.004,0.002,0.001,0.001
0.38,0.264,0.074,0.035,0.025,0.024,0.025,0.02,0.019,0.016,0.014,0.008,0.269,0.045,0.004,0.0,0.0,0.0,0.0,0.25,0.02,0.001,0.0,0.0,0.0,0.0,0.285,0.073,0.015,0.004,0.002,0.001,0.0
0.383,0.263,0.078,0.032,0.025,0.023,0.02,0.018,0.015,0.014,0.014,0.008,0.268,0.047,0.003,0.0,0.0,0.0,0.0,0.251,0.022,0.0,0.0,0.0,0.0,0.0,0.292,0.077,0.017,0.004,0.003,0.001,0.0
0.396,0.267,0.074,0.035,0.028,0.029,0.028,0.03,0.027,0.026,0.023,0.006,0.27,0.04,0.006,0.0,0.0,0.0,0.0,0.252,0.017,0.0,0.0,0.0,0.0,0.0,0.292,0.072,0.019,0.005,0.003,0.001,0.0
0.389,0.272,0.084,0.038,0.026,0.025,0.023,0.02,0.019,0.017,0.014,0.009,0.276,0.049,0.007,0.0,0.0,0.0,0.0,0.259,0.021,0.001,0.0,0.0,0.0,0.0,0.3,0.088,0.02,0.005,0.003,0.002,0.0
0.34,0.247,0.08,0.033,0.02,0.019,0.017,0.014,0.014,0.013,0.013,0.008,0.251,0.055,0.009,0.001,0.0,0.0,0.0,0.24,0.031,0.002,0.0,0.0,0.0,0.0,0.265,0.076,0.023,0.006,0.002,0.001,0.0
0.39,0.276,0.09,0.045,0.028,0.028,0.03,0.028,0.026,0.024,0.023,0.008,0.282,0.053,0.01,0.0,0.0,0.0,0.0,0.262,0.026,0.002,0.0,0.0,0.0,0.0,0.298,0.088,0.023,0.006,0.002,0.002,0.001
0.34,0.247,0.08,0.033,0.02,0.019,0.017,0.014,0.014,0.013,0.013,0.008,0.251,0.055,0.009,0.001,0.0,0.0,0.0,0.24,0.031,0.002,0.0,0.0,0.0,0.0,0.265,0.076,0.023,0.006,0.002,0.001,0.0
0.382,0.256,0.073,0.032,0.021,0.023,0.023,0.018,0.017,0.016,0.016,0.009,0.261,0.05,0.007,0.0,0.0,0.0,0.0,0.247,0.022,0.0,0.0,0.0,0.0,0.0,0.279,0.079,0.019,0.004,0.001,0.001,0.0
0.403,0.265,0.08,0.04,0.034,0.032,0.028,0.023,0.021,0.02,0.017,0.009,0.27,0.046,0.005,0.0,0.0,0.0,0.0,0.251,0.021,0.001,0.0,0.0,0.0,0.0,0.298,0.08,0.017,0.005,0.002,0.002,0.0
0.446,0.296,0.089,0.048,0.039,0.039,0.038,0.037,0.033,0.031,0.03,0.008,0.297,0.043,0.004,0.0,0.0,0.0,0.0,0.269,0.016,0.0,0.0,0.0,0.0,0.0,0.329,0.074,0.016,0.005,0.003,0.002,0.0
0.363,0.269,0.083,0.032,0.014,0.017,0.017,0.017,0.017,0.017,0.019,0.009,0.274,0.065,0.01,0.0,0.0,0.0,0.0,0.261,0.035,0.003,0.0,0.0,0.0,0.0,0.285,0.087,0.023,0.005,0.002,0.001,0.0
0.391,0.259,0.077,0.036,0.028,0.027,0.025,0.022,0.021,0.02,0.018,0.009,0.264,0.046,0.006,0.0,0.0,0.0,0.0,0.245,0.018,0.001,0.0,0.0,0.0,0.0,0.295,0.08,0.02,0.005,0.004,0.001,0.0
0.418,0.283,0.084,0.043,0.036,0.037,0.033,0.028,0.026,0.024,0.024,0.009,0.285,0.047,0.006,0.0,0.0,0.0,0.0,0.264,0.019,0.001,0.0,0.0,0.0,0.0,0.309,0.081,0.022,0.004,0.002,0.002,0.0
0.242,0.202,0.102,0.05,0.016,0.011,0.011,0.01,0.01,0.011,0.01,0.009,0.206,0.1,0.038,0.004,0.0,0.0,0.0,0.201,0.082,0.02,0.001,0.0,0.0,0.0,0.225,0.119,0.058,0.016,0.008,0.005,0.001
0.267,0.217,0.096,0.038,0.012,0.008,0.007,0.006,0.006,0.005,0.005,0.008,0.222,0.095,0.026,0.003,0.001,0.0,0.0,0.215,0.076,0.011,0.001,0.0,0.0,0.0,0.24,0.109,0.036,0.008,0.004,0.003,0.0
0.376,0.266,0.08,0.035,0.024,0.023,0.023,0.02,0.02,0.018,0.018,0.008,0.271,0.055,0.007,0.0,0.0,0.0,0.0,0.255,0.029,0.001,0.0,0.0,0.0,0.0,0.288,0.084,0.021,0.006,0.001,0.001,0.0
0.339,0.241,0.076,0.035,0.017,0.019,0.02,0.02,0.018,0.019,0.017,0.007,0.247,0.056,0.008,0.0,0.0,0.0,0.0,0.233,0.03,0.001,0.0,0.0,0.0,0.0,0.265,0.079,0.02,0.004,0.003,0.0,0.0
0.42,0.283,0.082,0.042,0.038,0.034,0.028,0.024,0.023,0.021,0.018,0.008,0.288,0.042,0.004,0.0,0.0,0.0,0.0,0.262,0.018,0.0,0.0,0.0,0.0,0.0,0.313,0.082,0.016,0.006,0.003,0.002,0.0
0.302,0.249,0.114,0.05,0.019,0.012,0.012,0.012,0.011,0.012,0.013,0.009,0.255,0.109,0.031,0.003,0.0,0.0,0.0,0.247,0.085,0.016,0.0,0.0,0.0,0.0,0.271,0.125,0.045,0.009,0.002,0.001,0.0
0.384,0.261,0.087,0.044,0.031,0.028,0.026,0.02,0.019,0.018,0.017,0.006,0.266,0.05,0.007,0.0,0.0,0.0,0.0,0.246,0.02,0.001,0.0,0.0,0.0,0.0,0.294,0.085,0.022,0.006,0.002,0.001,0.0
0.203,0.18,0.116,0.065,0.024,0.008,0.005,0.004,0.003,0.002,0.002,0.009,0.184,0.121,0.067,0.019,0.004,0.002,0.0,0.18,0.11,0.054,0.009,0.002,0.0,0.0,0.19,0.137,0.08,0.032,0.011,0.006,0.001
0.309,0.202,0.06,0.027,0.022,0.023,0.021,0.018,0.016,0.014,0.012,0.009,0.206,0.031,0.004,0.001,0.0,0.0,0.0,0.187,0.013,0.002,0.0,0.0,0.0,0.0,0.256,0.061,0.016,0.006,0.003,0.001,0.0
0.415,0.267,0.085,0.045,0.034,0.032,0.028,0.025,0.021,0.017,0.015,0.007,0.271,0.046,0.006,0.0,0.0,0.0,0.0,0.247,0.016,0.001,0.0,0.0,0.0,0.0,0.296,0.075,0.02,0.007,0.003,0.002,0.0
0.328,0.241,0.073,0.03,0.02,0.022,0.021,0.02,0.017,0.017,0.016,0.008,0.245,0.056,0.009,0.0,0.0,0.0,0.0,0.232,0.029,0.002,0.0,0.0,0.0,0.0,0.271,0.082,0.023,0.005,0.003,0.001,0.0
0.197,0.173,0.095,0.048,0.017,0.009,0.007,0.006,0.005,0.004,0.005,0.008,0.176,0.1,0.047,0.009,0.003,0.001,0.0,0.172,0.087,0.031,0.004,0.001,0.0,0.0,0.179,0.112,0.064,0.014,0.006,0.003,0.001
0.163,0.147,0.103,0.062,0.028,0.016,0.01,0.007,0.005,0.005,0.005,0.009,0.148,0.107,0.065,0.027,0.011,0.005,0.0,0.147,0.099,0.053,0.016,0.007,0.002,0.0,0.15,0.104,0.063,0.021,0.009,0.004,0.001
0.407,0.278,0.086,0.046,0.036,0.036,0.033,0.027,0.024,0.02,0.018,0.008,0.278,0.047,0.004,0.0,0.0,0.0,0.0,0.258,0.018,0.0,0.0,0.0,0.0,0.0,0.299,0.078,0.018,0.004,0.002,0.001,0.0
0.429,0.285,0.086,0.045,0.042,0.041,0.033,0.028,0.023,0.018,0.016,0.009,0.286,0.039,0.005,0.0,0.0,0.0,0.0,0.262,0.016,0.001,0.0,0.0,0.0,0.0,0.316,0.077,0.02,0.005,0.003,0.002,0.0
0.388,0.266,0.085,0.039,0.026,0.028,0.027,0.02,0.02,0.019,0.016,0.008,0.271,0.05,0.007,0.0,0.0,0.0,0.0,0.25,0.023,0.0,0.0,0.0,0.0,0.0,0.298,0.085,0.022,0.004,0.003,0.002,0.001
0.338,0.226,0.059,0.022,0.016,0.015,0.015,0.014,0.011,0.011,0.011,0.008,0.232,0.039,0.003,0.0,0.0,0.0,0.0,0.216,0.015,0.0,0.0,0.0,0.0,0.0,0.261,0.06,0.016,0.003,0.001,0.002,0.0
0.419,0.28,0.086,0.048,0.039,0.037,0.03,0.026,0.024,0.02,0.017,0.008,0.281,0.043,0.005,0.0,0.0,0.0,0.0,0.256,0.019,0.001,0.0,0.0,0.0,0.0,0.304,0.076,0.022,0.007,0.002,0.002,0.0
0.36,0.261,0.082,0.036,0.018,0.016,0.019,0.018,0.017,0.015,0.016,0.009,0.267,0.059,0.007,0.0,0.0,0.0,0.0,0.254,0.03,0.0,0.0,0.0,0.0,0.0,0.281,0.084,0.02,0.004,0.002,0.001,0.0
0.412,0.279,0.083,0.042,0.032,0.027,0.027,0.024,0.022,0.022,0.021,0.008,0.282,0.048,0.005,0.0,0.0,0.0,0.0,0.261,0.017,0.001,0.0,0.0,0.0,0.0,0.304,0.08,0.019,0.006,0.003,0.002,0.0
0.201,0.178,0.108,0.068,0.033,0.019,0.012,0.009,0.008,0.008,0.008,0.007,0.18,0.11,0.064,0.021,0.006,0.002,0.0,0.178,0.1,0.047,0.009,0.002,0.0,0.0,0.182,0.113,0.061,0.019,0.006,0.004,0.0
0.366,0.255,0.08,0.031,0.024,0.021,0.02,0.016,0.013,0.012,0.012,0.008,0.259,0.056,0.007,0.0,0.0,0.0,0.0,0.245,0.024,0.0,0.0,0.0,0.0,0.0,0.28,0.083,0.019,0.005,0.002,0.0,0.0
0.398,0.256,0.072,0.035,0.029,0.026,0.026,0.023,0.02,0.019,0.019,0.009,0.259,0.031,0.003,0.0,0.0,0.0,0.0,0.232,0.012,0.0,0.0,0.0,0.0,0.0,0.29,0.067,0.016,0.004,0.002,0.002,0.0
0.313,0.22,0.058,0.02,0.011,0.011,0.012,0.013,0.012,0.012,0.012,0.008,0.224,0.043,0.006,0.0,0.0,0.0,0.0,0.212,0.024,0.002,0.0,0.0,0.0,0.0,0.253,0.064,0.019,0.003,0.002,0.001,0.0
0.396,0.264,0.084,0.039,0.026,0.024,0.025,0.022,0.019,0.018,0.017,0.009,0.27,0.05,0.006,0.0,0.0,0.0,0.0,0.247,0.018,0.001,0.0,0.0,0.0,0.0,0.299,0.084,0.022,0.005,0.002,0.001,0.001
0.273,0.226,0.109,0.05,0.019,0.01,0.01,0.01,0.013,0.013,0.013,0.007,0.23,0.108,0.034,0.003,0.0,0.0,0.0,0.222,0.08,0.014,0.001,0.0,0.0,0.0,0.249,0.119,0.048,0.009,0.003,0.002,0.0
0.212,0.193,0.118,0.067,0.023,0.011,0.006,0.005,0.004,0.004,0.004,0.009,0.195,0.124,0.067,0.019,0.005,0.001,0.0,0.193,0.11,0.054,0.009,0.002,0.0,0.0,0.198,0.132,0.082,0.023,0.01,0.003,0.0
0.402,0.265,0.079,0.044,0.038,0.035,0.031,0.029,0.024,0.023,0.02,0.009,0.268,0.046,0.006,0.0,0.0,0.0,0.0,0.246,0.02,0.001,0.0,0.0,0.0,0.0,0.3,0.076,0.021,0.005,0.003,0.001,0.0
0.275,0.205,0.07,0.026,0.012,0.012,0.012,0.012,0.011,0.011,0.012,0.007,0.21,0.059,0.01,0.0,0.0,0.0,0.0,0.202,0.034,0.003,0.0,0.0,0.0,0.0,0.239,0.09,0.032,0.01,0.004,0.002,0.001
0.371,0.252,0.079,0.037,0.026,0.023,0.023,0.021,0.02,0.02,0.019,0.01,0.257,0.046,0.006,0.0,0.0,0.0,0.0,0.24,0.021,0.001,0.0,0.0,0.0,0.0,0.28,0.078,0.02,0.006,0.003,0.001,0.0
0.163,0.147,0.103,0.062,0.028,0.016,0.01,0.007,0.005,0.005,0.005,0.009,0.148,0.107,0.065,0.027,0.011,0.005,0.0,0.147,0.099,0.053,0.016,0.007,0.002,0.0,0.15,0.104,0.063,0.021,0.009,0.004,0.001
0.435,0.286,0.086,0.048,0.042,0.038,0.031,0.03,0.027,0.022,0.019,0.009,0.289,0.039,0.004,0.0,0.0,0.0,0.0,0.258,0.015,0.0,0.0,0.0,0.0,0.0,0.321,0.071,0.02,0.004,0.003,0.002,0.0
0.394,0.262,0.073,0.035,0.029,0.026,0.022,0.019,0.018,0.017,0.014,0.009,0.269,0.041,0.005,0.0,0.0,0.0,0.0,0.249,0.017,0.0,0.0,0.0,0.0,0.0,0.286,0.07,0.016,0.003,0.002,0.001,0.0
0.402,0.269,0.078,0.038,0.028,0.028,0.026,0.024,0.025,0.023,0.023,0.008,0.275,0.043,0.005,0.0,0.0,0.0,0.0,0.25,0.019,0.001,0.0,0.0,0.0,0.0,0.303,0.079,0.02,0.005,0.002,0.002,0.0
0.452,0.297,0.084,0.043,0.038,0.037,0.034,0.031,0.025,0.022,0.021,0.008,0.301,0.046,0.005,0.0,0.0,0.0,0.0,0.278,0.02,0.0,0.0,0.0,0.0,0.0,0.328,0.085,0.02,0.006,0.004,0.002,0.0
0.332,0.223,0.064,0.028,0.021,0.02,0.02,0.02,0.019,0.019,0.016,0.009,0.226,0.038,0.004,0.0,0.0,0.0,0.0,0.211,0.016,0.001,0.0,0.0,0.0,0.0,0.268,0.071,0.02,0.007,0.002,0.002,0.0
0.36,0.247,0.064,0.026,0.018,0.019,0.018,0.016,0.016,0.015,0.015,0.008,0.251,0.042,0.005,0.0,0.0,0.0,0.0,0.236,0.019,0.0,0.0,0.0,0.0,0.0,0.274,0.07,0.019,0.003,0.002,0.001,0.0
0.416,0.283,0.092,0.048,0.036,0.033,0.031,0.024,0.024,0.02,0.019,0.008,0.285,0.05,0.007,0.0,0.0,0.0,0.0,0.264,0.021,0.001,0.0,0.0,0.0,0.0,0.314,0.084,0.023,0.006,0.003,0.002,0.0
0.267,0.22,0.11,0.053,0.022,0.017,0.013,0.012,0.011,0.01,0.011,0.009,0.224,0.104,0.036,0.004,0.001,0.0,0.0,0.218,0.084,0.017,0.001,0.0,0.0,0.0,0.242,0.126,0.055,0.011,0.006,0.003,0.0
0.416,0.283,0.092,0.048,0.036,0.033,0.031,0.024,0.024,0.02,0.019,0.008,0.285,0.05,0.007,0.0,0.0,0.0,0.0,0.264,0.021,0.001,0.0,0.0,0.0,0.0,0.314,0.084,0.023,0.006,0.003,0.002,0.0
0.382,0.259,0.074,0.031,0.016,0.019,0.017,0.015,0.013,0.012,0.013,0.008,0.264,0.047,0.003,0.0,0.0,0.0,0.0,0.248,0.018,0.0,0.0,0.0,0.0,0.0,0.286,0.076,0.016,0.006,0.001,0.002,0.0
0.423,0.276,0.089,0.048,0.035,0.032,0.03,0.026,0.025,0.021,0.021,0.008,0.277,0.047,0.004,0.0,0.0,0.0,0.0,0.252,0.017,0.0,0.0,0.0,0.0,0.0,0.306,0.079,0.018,0.004,0.003,0.001,0.0
0.265,0.219,0.104,0.049,0.017,0.011,0.009,0.008,0.01,0.011,0.011,0.008,0.223,0.103,0.036,0.004,0.001,0.0,0.0,0.217,0.084,0.019,0.001,0.0,0.0,0.0,0.239,0.124,0.055,0.013,0.007,0.002,0.0
0.335,0.24,0.073,0.032,0.02,0.021,0.02,0.019,0.016,0.014,0.013,0.009,0.245,0.054,0.007,0.0,0.0,0.0,0.0,0.232,0.026,0.001,0.0,0.0,0.0,0.0,0.268,0.076,0.017,0.005,0.002,0.0,0.0
0.251,0.16,0.049,0.023,0.019,0.019,0.017,0.018,0.016,0.016,0.016,0.008,0.16,0.027,0.004,0.0,0.0,0.0,0.0,0.147,0.014,0.001,0.0,0.0,0.0,0.0,0.204,0.061,0.024,0.006,0.004,0.002,0.0
0.34,0.24,0.074,0.034,0.025,0.026,0.024,0.023,0.02,0.019,0.02,0.008,0.246,0.051,0.009,0.0,0.0,0.0,0.0,0.232,0.028,0.002,0.0,0.0,0.0,0.0,0.267,0.075,0.024,0.005,0.002,0.001,0.0
0.347,0.233,0.062,0.026,0.021,0.021,0.021,0.021,0.017,0.015,0.014,0.008,0.236,0.034,0.004,0.0,0.0,0.0,0.0,0.22,0.015,0.0,0.0,0.0,0.0,0.0,0.274,0.062,0.018,0.005,0.002,0.001,0.0
0.389,0.269,0.081,0.04,0.031,0.028,0.026,0.022,0.021,0.021,0.019,0.008,0.271,0.049,0.007,0.0,0.0,0.0,0.0,0.255,0.021,0.001,0.0,0.0,0.0,0.0,0.296,0.077,0.019,0.006,0.003,0.001,0.0
0.382,0.254,0.069,0.029,0.022,0.022,0.019,0.018,0.017,0.015,0.014,0.008,0.261,0.042,0.005,0.0,0.0,0.0,0.0,0.242,0.017,0.001,0.0,0.0,0.0,0.0,0.278,0.065,0.014,0.004,0.003,0.001,0.0
0.242,0.208,0.112,0.058,0.024,0.014,0.011,0.01,0.01,0.008,0.009,0.006,0.211,0.114,0.05,0.01,0.003,0.001,0.0,0.206,0.095,0.032,0.004,0.001,0.0,0.0,0.219,0.113,0.053,0.012,0.005,0.002,0.0
0.384,0.261,0.087,0.044,0.031,0.028,0.026,0.02,0.019,0.018,0.017,0.006,0.266,0.05,0.007,0.0,0.0,0.0,0.0,0.246,0.02,0.001,0.0,0.0,0.0,0.0,0.294,0.085,0.022,0.006,0.002,0.001,0.0
0.334,0.236,0.076,0.037,0.022,0.022,0.02,0.02,0.02,0.022,0.021,0.008,0.239,0.055,0.009,0.0,0.0,0.0,0.0,0.226,0.03,0.001,0.0,0.0,0.0,0.0,0.265,0.084,0.023,0.007,0.003,0.002,0.0
0.41,0.275,0.081,0.044,0.034,0.031,0.03,0.025,0.021,0.021,0.02,0.007,0.278,0.044,0.005,0.0,0.0,0.0,0.0,0.252,0.017,0.0,0.0,0.0,0.0,0.0,0.303,0.074,0.021,0.005,0.004,0.002,0.0
0.423,0.296,0.095,0.049,0.036,0.035,0.031,0.026,0.025,0.023,0.02,0.009,0.299,0.051,0.007,0.0,0.0,0.0,0.0,0.277,0.021,0.0,0.0,0.0,0.0,0.0,0.318,0.082,0.02,0.006,0.002,0.001,0.0
0.441,0.287,0.083,0.044,0.038,0.036,0.034,0.03,0.029,0.029,0.026,0.008,0.289,0.042,0.005,0.0,0.0,0.0,0.0,0.265,0.017,0.0,0.0,0.0,0.0,0.0,0.318,0.079,0.02,0.004,0.003,0.001,0.001
0.461,0.305,0.097,0.052,0.043,0.039,0.036,0.033,0.03,0.025,0.021,0.009,0.305,0.046,0.005,0.0,0.0,0.0,0.0,0.278,0.016,0.001,0.0,0.0,0.0,0.0,0.344,0.09,0.023,0.005,0.003,0.002,0.001
0.384,0.276,0.087,0.039,0.026,0.025,0.024,0.024,0.022,0.022,0.02,0.008,0.282,0.058,0.01,0.0,0.0,0.0,0.0,0.264,0.03,0.001,0.0,0.0,0.0,0.0,0.301,0.085,0.025,0.005,0.002,0.002,0.0
0.331,0.24,0.082,0.037,0.021,0.016,0.014,0.015,0.013,0.013,0.012,0.008,0.243,0.06,0.011,0.0,0.0,0.0,0.0,0.231,0.036,0.003,0.0,0.0,0.0,0.0,0.265,0.091,0.023,0.005,0.004,0.001,0.001
0.155,0.142,0.102,0.068,0.028,0.017,0.01,0.006,0.005,0.004,0.004,0.006,0.144,0.106,0.071,0.027,0.012,0.005,0.0,0.142,0.099,0.061,0.019,0.007,0.003,0.0,0.146,0.107,0.07,0.026,0.012,0.005,0.001
0.367,0.261,0.092,0.048,0.031,0.027,0.024,0.022,0.021,0.02,0.019,0.008,0.264,0.064,0.011,0.0,0.0,0.0,0.0,0.249,0.035,0.004,0.0,0.0,0.0,0.0,0.282,0.088,0.025,0.006,0.002,0.002,0.0
